"with_Year_or_CO2","what","site","sp","parameter","Value","Std.Error","DF","t.value","p.value"
"","log_agb_inc_dbh","SCBI","CATO","pre",0.0518091068203764,0.0140744660861768,532,3.6810708486669,0.000255947532421729
"","log_agb_inc_dbh","SCBI","CATO","I(pre^2)",-0.000316752582342315,8.72034676161805e-05,532,-3.63233929797928,0.000308063604662334
"","log_agb_inc_dbh","SCBI","JUNI","(Intercept)",-10.6271823233064,0.526428772953934,1180,-20.187312831847,4.41528049971847e-78
"","log_agb_inc_dbh","SCBI","JUNI","dbh",0.133930985983027,0.0214413713771672,1180,6.24638152229616,5.85288773959937e-10
"","log_agb_inc_dbh","SCBI","JUNI","I(dbh^2)",-0.00200104896001241,0.000371025529821535,1180,-5.39329183351593,8.35180803925068e-08
"","log_agb_inc_dbh","SCBI","JUNI","pet",0.178196742889579,0.0437433551374449,1180,4.07368713098643,4.93649015834359e-05
"","log_agb_inc_dbh","SCBI","JUNI","pre",0.067793279426138,0.0104699735882711,1180,6.47501914446882,1.38776643498522e-10
"","log_agb_inc_dbh","SCBI","JUNI","I(pre^2)",-0.000386385915571801,6.48827174043472e-05,1180,-5.95514385077085,3.42388814917852e-09
"","log_agb_inc_dbh","SCBI","QURU","(Intercept)",-9.2878318474104,0.218071360493886,2592,-42.5907915022652,6.02515042777497e-301
"","log_agb_inc_dbh","SCBI","QURU","dbh",0.183284634715426,0.0100404726355643,2592,18.2545823655966,3.91842046456198e-70
"","log_agb_inc_dbh","SCBI","QURU","I(dbh^2)",-0.00175265012173892,0.000164749831654173,2592,-10.6382513665805,6.71212664192024e-26
"","log_agb_inc_dbh","SCBI","QURU","pet",-0.0752424602778364,0.0181630783676119,2592,-4.14260505598035,3.54376993217884e-05
"","log_agb_inc_dbh","SCBI","QURU","pre",0.0273639824534827,0.00415892546588352,2592,6.57957991263724,5.68773409353083e-11
"","log_agb_inc_dbh","SCBI","QURU","I(pre^2)",-0.000161334947864468,2.57637385898854e-05,2592,-6.26209380682844,4.43199146186274e-10
"","log_agb_inc_dbh","SCBI","QUVE","(Intercept)",-8.25657135624387,0.171288386895239,3372,-48.2027503784809,0
"","log_agb_inc_dbh","SCBI","QUVE","dbh",0.164900509749435,0.00777312252241216,3372,21.2141915007745,7.41037353217288e-94
"","log_agb_inc_dbh","SCBI","QUVE","I(dbh^2)",-0.00171866860679654,0.000125688046858399,3372,-13.6740815833728,1.81508295763724e-41
"","log_agb_inc_dbh","SCBI","QUVE","pet",-0.0895384702507183,0.0133491586360766,3372,-6.70742424235915,2.31371882766054e-11
"","log_agb_inc_dbh","SCBI","QUVE","pre",0.016448667616905,0.00315473020889433,3372,5.21396966705117,1.95969308245011e-07
"","log_agb_inc_dbh","SCBI","QUVE","I(pre^2)",-8.47984325540276e-05,1.95505144864747e-05,3372,-4.33740158667908,1.48400629602817e-05
"","log_agb_inc_dbh","SCBI","CAGL","(Intercept)",-11.1594198804231,0.472937743347008,1690,-23.5959595896221,1.22305473567956e-106
"","log_agb_inc_dbh","SCBI","CAGL","dbh",0.231456560465294,0.0229354634201905,1690,10.0916452493189,2.70776986743587e-23
"","log_agb_inc_dbh","SCBI","CAGL","I(dbh^2)",-0.00337258961923626,0.000601529454248517,1690,-5.60669073711376,2.40443916531622e-08
"","log_agb_inc_dbh","SCBI","CAGL","pre",0.0429743639509185,0.0108076546073294,1690,3.97628953850678,7.29510893537294e-05
"","log_agb_inc_dbh","SCBI","CAGL","I(pre^2)",-0.000237497789014352,6.67517320911416e-05,1690,-3.5579269866747,0.000384111326158471
"","log_agb_inc_dbh","SCBI","QUMO","(Intercept)",-9.46846888535694,0.257639735560404,2969,-36.7508096713485,4.87935803561246e-244
"","log_agb_inc_dbh","SCBI","QUMO","dbh",0.19160598941767,0.0094706616311348,2969,20.2315315318378,2.27703241693518e-85
"","log_agb_inc_dbh","SCBI","QUMO","I(dbh^2)",-0.0020820676061744,0.000169022732852311,2969,-12.3182696850232,4.82903577566683e-34
"","log_agb_inc_dbh","SCBI","QUMO","pet",0.0730919328339601,0.0231520413869769,2969,3.15704052235647,0.00160977213890198
"","log_agb_inc_dbh","SCBI","QUMO","pre",0.0116378442233622,0.0054650614993926,2969,2.12949922423667,0.0332950246778278
"","log_agb_inc_dbh","SCBI","QUMO","I(pre^2)",-5.08273894736391e-05,3.37789257118851e-05,2969,-1.50470710368848,0.132505763664188
"","log_agb_inc_dbh","SCBI","CAOVL","(Intercept)",-10.2792738305532,0.416646970546777,1220,-24.6714234284805,2.35750277794287e-109
"","log_agb_inc_dbh","SCBI","CAOVL","dbh",0.221359589807712,0.0280301772755199,1220,7.89718836352263,6.3208589400709e-15
"","log_agb_inc_dbh","SCBI","CAOVL","I(dbh^2)",-0.00299643400873951,0.000665227974071854,1220,-4.5043716222551,7.29505451005113e-06
"","log_agb_inc_dbh","SCBI","CAOVL","pre",0.0318921313722104,0.00828297264645458,1220,3.85032436221571,0.000124081877348008
"","log_agb_inc_dbh","SCBI","CAOVL","I(pre^2)",-0.000182732615386162,5.11610789711259e-05,1220,-3.57171152487406,0.000368464495529243
"","log_agb_inc_dbh","SCBI","QUAL","(Intercept)",-10.7033979323878,0.220007609584222,3734,-48.6501260234385,0
"","log_agb_inc_dbh","SCBI","QUAL","dbh",0.188371801180087,0.0100959910619635,3734,18.6580792340214,2.3664598741214e-74
"","log_agb_inc_dbh","SCBI","QUAL","I(dbh^2)",-0.00199041017897241,0.000178440718462591,3734,-11.1544618073799,1.90827780643312e-28
"","log_agb_inc_dbh","SCBI","QUAL","pet",0.0300589523535922,0.0176675770207494,3734,1.70136246290535,0.088958199043127
"","log_agb_inc_dbh","SCBI","QUAL","pre",0.0443220453396816,0.00425299802374117,3734,10.4213651387248,4.36028695330861e-25
"","log_agb_inc_dbh","SCBI","QUAL","I(pre^2)",-0.000245432043432681,2.61949307977922e-05,3734,-9.3694480557042,1.22589543673591e-20
"","log_agb_inc_dbh","SCBI","FAGR","(Intercept)",-13.4266681161526,0.467071460867951,891,-28.7464965022742,4.21571845354218e-129
"","log_agb_inc_dbh","SCBI","FAGR","dbh",0.797854030122875,0.041547985645391,891,19.2031940352656,4.83470625228912e-69
"","log_agb_inc_dbh","SCBI","FAGR","I(dbh^2)",-0.0222652078152873,0.00186570879069022,891,-11.9339137631711,1.46129212250268e-30
"","log_agb_inc_dbh","SCBI","FAGR","pet",-0.180009521300381,0.0486694126954999,891,-3.69861708475117,0.000230048672550831
"","log_agb_inc_dbh","SCBI","FAGR","pre",0.0508087157962789,0.0109692632100058,891,4.63191691397585,4.16243629759609e-06
"","log_agb_inc_dbh","SCBI","FAGR","I(pre^2)",-0.000308793610142535,6.96655443020606e-05,891,-4.43251557475309,1.04747568360541e-05
"","log_agb_inc_dbh","SCBI","FRNI","(Intercept)",-11.2111940624486,0.661771851945944,445,-16.9411769773555,4.84465966443317e-50
"","log_agb_inc_dbh","SCBI","FRNI","dbh",0.435639219586426,0.0562630372799528,445,7.74290263461566,6.60928445050204e-14
"","log_agb_inc_dbh","SCBI","FRNI","I(dbh^2)",-0.0115838782540692,0.00205568512125041,445,-5.63504504377745,3.10986763666131e-08
"","log_agb_inc_dbh","SCBI","FRNI","pre",0.0237095813129364,0.0138012724512044,445,1.71792719814522,0.0865055328856821
"","log_agb_inc_dbh","SCBI","FRNI","I(pre^2)",-0.000138081452164779,8.54410598406028e-05,445,-1.61610181828715,0.10678098304638
"","log_agb_inc_dbh","SCBI","PIST","(Intercept)",-15.1939936072812,0.807045604044049,764,-18.826685296525,3.01703890240367e-65
"","log_agb_inc_dbh","SCBI","PIST","dbh",0.30391273218143,0.030528411972884,764,9.95507832020126,4.91585764379975e-22
"","log_agb_inc_dbh","SCBI","PIST","I(dbh^2)",-0.00637622362489865,0.00119816766235506,764,-5.321645563665,1.3525722090326e-07
"","log_agb_inc_dbh","SCBI","PIST","pet",0.230784688765717,0.0893106848990547,764,2.58406582623979,0.00994881676799071
"","log_agb_inc_dbh","SCBI","PIST","pre",0.126734836403757,0.0189969489681127,764,6.67132583324236,4.86611034688668e-11
"","log_agb_inc_dbh","SCBI","PIST","I(pre^2)",-0.000760507235677832,0.000118921813518115,764,-6.39501882101712,2.7943566344063e-10
